R B D L' D2 R B2 D' L U' F2 D2 F B L2 U2 B' R2 U2 D2 F';R D' R' D2 F';d L' U L U' U L U' L'
F' U' B2 D B R L D R2 D F' R2 L2 U2 R2 D2 B2 D2 F' R2 F2;y';U' L F' R' u' L u';y' R' U2 R U' R' U R
L2 F R2 B L2 F R2 U2 B2 U2 B2 U R' D F R D2 L F2 R F2;y x2;F' D2 R' F R2 E';R U' R' U L' U' L
B2 R2 D2 B' F' R2 F' U2 B2 F' R2 U' R' B2 D U' B2 D F;x y;R2 D R' D2;y' R U' R2' U R
F' L U' D' F D L' D R2 F D2 B2 D2 F2 L2 U L2 B2 L2 F2 D';x' y';U F2 U' R' D' R;y' R' U' R U' R' U R
U2 B2 D2 L2 B' L2 B' L2 U2 B' D2 U B' F' D L B L2 D' R2 D2;y';U' R' F D F' U' D;U' R' U' R
L R B2 D2 B2 R U2 R' U2 R' U R F' R2 F U B' D U';y x2;U' D R D2 R y' R';U L' U L R' U R
L2 R2 B L2 F' R2 B2 L2 U2 F2 D2 L B D L' B L2 R2 D' B' F2;x2 y;U' r' U' r' R2 U' D';R U R' L' U L
D2 L2 U' B2 U' R2 B2 R2 U F2 D' B D' R' B2 R U B2 L' U F;x y';U L' F' D2 R' F';y R U R' U2 R U' R'
D' R2 B2 D U F2 U' B2 D B2 U2 B' F D R F' R2 F L' B' L';x y2;F2 D2 F' R u;y' F R' U R F'
F R2 B' D2 B L2 F' D2 U2 B' D2 L' D' U B2 L R D' F' U' B2;y2 z;R' D R L2' U' D';R U' R' L U' L'
F2 L2 F' R2 U2 F2 L2 F' D2 U2 L' U F' L2 U L D R2 B2 L';y2;F2 U' L2' R u' R;y' y' U R U' R' R R' U' R U' R' U R U' R'
B' L2 U2 B2 R2 F2 R2 B' U' R' B D F R2 U' L F D;z y';U' L U2 x' R2 D;L' U' L R' U' R
R2 D R2 D2 R2 U B2 R2 D' L2 F L2 F2 D2 U' L2 R F R2 D';y x2;U' R' F R2 D2 F';U R U' R' U' L U L'
F2 D2 R L' D' F2 U' F U' L2 U2 L' F2 U2 F2 L U2 L F2 B2;x2;L R D R D U';R' U R L U L'
R2 U B2 U L2 U2 L2 U' R2 D' L2 B' U2 R F L2 U B2 F' R2 U;y2;U D' R' F D2 U' R D';U' u' D R' U' R
F' L' F' D' F' U' R F' D R B2 R2 U D F2 U' L2 U2 B2 L2 D';x2;U R D' R2' D2 R;U' L' U L
D L U F' L2 D2 B2 L' U R2 B2 D2 F' D2 L2 B R2 D2 F' U2;y;R' F R U D' R';y R U' R'
U2 B2 D2 F L2 B D2 U2 B F2 D L' U2 R2 D R' F L U F';x' y;D R D L R' F R;U y' R U' R' U R U R'
B2 U R2 D2 L2 F2 U' R2 F2 U L2 R D B' D' F U' F U' R' F';x y';U' r2' F D' R U R;y' R U' R' U R' U' R
U L' B R2 D R D' R F' L2 U' L2 U L2 D F2 L2 U2 F2 R2;y;D U r U' x' R2 D2;L' U' L R' U' R
D2 B2 F' U2 R2 F D2 R2 B D2 F L B L' D2 F D U' B' R2;x y';D L R D R2';U R U' R' L' U' L2
L F' D F2 L F L B L' F2 U2 F R2 F' D2 L2 F' D2 F B;z';U D' R U R' F R u';D' U' F2 U2 F2 R2 D' R2 B2 U' B2 L' U R2 F' D' B U' R2 U2;x2 y;D R D U' L F';y' R' U2 R U' R' U R
D2 R2 U2 F D2 F' D2 B' L2 D L2 U' R F R' D' R' U2 R' U';y x;r' D R' D2 R2;d U R' U' R
U2 B D2 F' R2 F' R2 B2 U2 R2 D2 R' D' R' B' F2 U L B2 R;x';R' D F D' F';R' U R L U L'
D2 R2 U2 B2 U' L2 U' F2 U F2 L2 R' U2 B' R D' F' U L F' L2;x y2;F' R' D R U R' F R U' D';U' R U R' U R U' R'
F2 L2 B2 R2 F2 U L2 D B2 D2 U2 B U2 L U' B R' D B F R';D2 R D2;y' R2 U' U' R' U y' R' U' R
U2 R2 F' U2 D B' R' F U R2 U2 B2 R2 B R2 L2 F D2 B';x' y;F R' D' R D2 U';R' U' R
B2 D2 R' U2 L D2 R D2 U2 L2 D2 U' B' D' U' B' D' R U' B L';z;R2' D x U2 r' D;L U2 L'
R2 U R2 D F2 R2 U B2 L2 F2 D2 B' R' F' D2 F' D2 B2 R U2 F2;y' x';R2' D' R2;y2' U R U' R' d U R' U' R
L D2 U2 R' D2 L' D2 R B2 D2 R2 U' B D' R2 B2 F2 U2 F;x' y;D R L U y' R D2;R U R'
F2 D' B2 D2 U' F2 D F2 U' B2 R2 B' L U2 L' F2 R' U F2 D2;z2;D R U R' F R;y U' R' U R U' R' U' R
F U2 F' B' L2 U2 R' F R2 D' R2 F' D2 F2 L2 B L2 F D2 R2 L2;x y';U' D' R D' R D2;U R' U' R L' U' L
U2 B2 U L2 U2 L2 F2 R2 B2 U F' L B' U L' F' L' R B' R';y';U' D r L;U R U' R'2
F R2 D2 F U2 B D2 B2 D2 L2 B L' D' L' D2 B U L' B' R';x' y';r U R F R D';L U2 L' U L U' L'
F2 D' L2 U' R2 F2 L2 B2 D2 R2 B' L U' F L2 R2 U' B' F U';x2;U' R' F D2 L;y U' R' U R U' R U R'
L2 U B2 R2 B2 U' F2 D U2 B2 L2 F L D B2 R B2 D2 U2 L;y2;R2' F R2 D' R2';y U' R' U' R
R2 U' D' F U R2 B' R' F R F2 R2 U2 R L B2 R' U2 D2 B2;x;D R2' D' R2 U' D2 R' F U R;u' U' R U R' u
B R2 D2 F' D2 B' R2 F R2 D2 F U' R' U B R' U2 F L U' L';y x;R2' F R D L U' L u;U' R' U2' R2 U R'
D' L2 B2 F2 R2 D B2 R2 D' R2 B L2 U' B L' D B' F' D B';x';D2 R D F2;L U L'
F2 U2 R2 D2 F L2 F2 U2 F L2 F2 D R F' R2 B2 D B' R B' U;y x;R' D2 B U' R' F R;y' R U2' R' d R' U' R
F D2 F L2 F2 D2 F' D2 R2 F L2 D' F2 R D L B' D R D F;x;D R F R2' D2 R;U' L' U L
D2 L2 D2 B R2 B L2 F' U2 B' L' F' R2 B U' L2 B U2 L' U';y2 x;D x' R D R2' u;R' U' R
R2 B' F' L2 R2 U2 R2 F D2 F' L2 U' B2 L' D' L2 B2 U2 F' R B;z y2;R D R' D d' D U' R;U2 R' U' R
B2 R B2 L' U2 R2 B2 U2 R' D2 R' U L2 U L2 F L U' B' R U';z y;D R D2 R' F' U' D;R U' R' U R U R' U' R U' R'
F2 U R2 B2 D2 B2 R2 D' L2 F2 U' R' D B' U' B2 D' F' D' L' R2;y';R' U' F R' D L D;U' R' U2 R U' R' U' R U R' U R
B2 L2 R2 U' L2 D' R2 U L2 F2 R2 F' D2 B' D2 L U' R D' F' U2;x2;D2 R D2 F U' R';y' U' R' U R
U2 B2 R2 U L2 D' F2 U2 F2 U2 L2 R D2 B2 R F D L2 R' B F;x y;U F R' D L U D;R' U' R U R' U2' R
U2 B2 D L2 D2 F2 U' B2 D' L2 B' L2 U B D' R B' R' U2 B';y x';r'  L' U' R2' D R2;U R U' R' y U R' U' R
R2 D2 R2 U D2 R2 F2 R' B D2 R F2 R B2 L' F2 B2 L' F2 R;z y2;U' R' U R';U R' U2' R
R F2 B U' D2 R' F2 R' B R' U L2 U2 D' R2 L2 D B2 D' B2;y x2;U' D R' D l' u';U' R U' R' U' L' U' L
B2 F2 R2 U2 R2 U R2 D B2 U B' L D2 F2 D2 B2 F R F L';x y2;U r' L' U R' D R D2;L' U L y' L U L'
B2 U R' D F R' L U R2 U' F' R2 B L2 U2 B' R2 B D2 L2 B';z y2;D D R' D R D F' u';U L' U L y' U' L U L'
D B' U2 B2 R' U R2 L B U L' U2 F2 R B2 U2 R2 B2 D2 R2 D2;y2 z;U' D r U x' R' F2;U' R U R2' U' R
D B' U2 B2 R' U R2 L B U L' U2 F2 R B2 U2 R2 B2 D2 R2 D2;y2 z;U' D r U x' R' F2;U' R U R2' U' R
F2 R2 B' F R2 F R' D' U2 B2 F D' L' R D L2 R' U2;x2;D' R2' F' D F;d' U' R U' R'
D2 U2 B2 L F' R D2 U B R U2 R' F U2 L' B2 R U2;y x';R2' D' r';U' R U' R'
D2 F' U2 R2 F' U2 F L' U B2 L2 U B' D' L' D2 F D;y x;F R U' R U' U' R U;z2' U' z U' R U R' U' R U z'
F D2 B' L' U2 L2 U2 B' D F L2 D F2 U D' B2 D' B2 R2;z';U' R D' R y R D;R U' U' R' U' z D R z' R'
F' D2 B L2 F R2 F2 L2 D' L R D L F' D' F' R2 F D;x y';y y' D' r U' x' R';y' R U' U' R2' U' R
L2 B2 L B2 R' F' B' U' B L2 F2 U2 L U2 L' D2 R' U2 L2;y2 z;b D D R';U' R' U' U' R U R' U' R
B' D2 R' F2 D B U' B' R L' U' L2 U2 F2 D' B2 L2 D;x y;z' r U x' D' z R' D' F;R' R' D R z' R' U R' U R
B2 L' B2 R D2 U2 R' U2 F2 D' B2 L' F D2 R U2 B' D2 B L2;x y2;R z' R U' D U' D;z d R' U' R R U R'
D' B R2 F R B2 U' D2 B2 L2 B' R' F2 U2 B2 D2 B2 U2 L2;z2;D' R' D y' R' D R D;U' z z' R' U' R U R' U' z R' D
U' R2 B2 F2 U L2 D' U' R B2 D B R2 F' U L' B' F' L';x;U' D z U R' D R z' R' U;z' R U R' U'
F' R' U' B2 U2 F L' B U D' L2 F2 D2 F' U2 B2 L2 D2 F2 L2 F;y;D R L F' L' D R' F R D D;U2 R' U' R U2' R' U R
D2 F D2 L2 B U2 B' R2 F2 R2 U' L B' R2 U2 L R' U L2 D F;z2;R' D' R L D;y U L' U L U2' L U L'
B2 R' F2 R' U2 R2 B2 F2 D2 R' D2 F R' U' L' B' F U R' D F';y x';l F' D R' U L D;U' R' U R
B U L U' D2 B L2 D' B' R F' R2 D2 R2 L2 B U2 F' B' D2;y2 x;D R U x' U' R U R;U U L' U' L U' L' U L
F2 L' U R' F2 B' L2 D F R' U2 B2 L' B2 R' B2 D2 L U2 L;y x2;U' l U x' L D';y' R U2' R' U R U' U R' U R U' R'
B2 F2 D' R2 B2 D' U' R2 D R' D B L F U' B L F' U2;y2 x;U' R' U r' D L;U' L' U L U L' U' L
F2 L B2 L D2 L' D2 U2 L' D2 B' U B2 L' R F2 U2 L' R';y';D' R' y' R2;U2' R' U R' U' R2
F D F L2 U B2 D2 R' L2 F2 L2 U' B2 U' F2 B2 R2 U B2 L';y' x';F R' D2 R' u';U L' U L R' U R
D2 F' D' B L2 B2 U2 R' F' B2 R2 D2 B2 L2 U' F2 R2 U R2 U' L';z2;U' R' U F2 D2 F2 U' F;U R U' R'
F2 L2 F2 L' F2 D2 L' B2 U2 B2 L' D' L F' U2 B U' F' R' F;y x2;D r U x' U' R2;U' L U L2' U' L
F B' R U' F' U2 D2 R' D R2 B2 L2 F2 R2 U2 R2 L2 B R2 D2;x y;D L' F' R' u R';F' U' F U' R U R' y U' U' R U R' U2 R U' R'
R D2 L2 U F B U2 L' B' L2 B' R2 U2 L2 U2 F U2 R2 U';y';r' U' F2 R' F;U R U R2' U' R
F2 R' B2 L2 B2 F2 D2 R' F L' D2 R' D L R U' B L;y;D2 F' L2' D' U' R';U y' R' U' R
R2 F2 U2 B2 U R2 U' B2 D' L2 U2 B R F D2 F R' D2 L' B' R2;x' y;U R2' D2 R D2';d' R' U R
L2 B2 U L2 D' L2 B2 D U' R2 F2 R B2 U F2 L2 B L2 F' U2;x';D' R D R' U D';R U R' U R U R' U' R U' R'
F D2 F' U2 B2 F' U2 R2 B' L2 F2 D' F U2 F2 U' L U R F';z';R D' R' D2 R' D;L' U L U y' R' U R
B' R' B L' D2 F' U' D B' L F2 B2 L2 D' L2 D2 L2 U B2 U' B2;x y2;D R' F U R2;U2 R U' R' U' L' U' L
D2 U2 L2 B' L2 U2 B' D2 B' R2 D' L' B U B U' R2 B2 L2;y2;R' F R U' l U' l';U R' U' R2 U R'
U' F2 B L2 F R' U2 D B' R2 D2 R F2 L' D2 L' B2 U2 L' F2;y x2;D L U' R' D' R D2';L' U2 L
R' L' D' B U F2 U' L' D2 F' U L2 F2 B2 D' F2 R2 B2 U R2;y x2;D R2 B' R' x r' D F D;U L' U' L
D2 R2 F' B' L D2 R B' U' F2 R2 D2 F2 U' F2 D B2 D2 B2;x';R D L' U L';y U' R U' R' L U' L'
B2 D2 F2 R2 B2 D B2 U2 R2 B2 U' F' R D' U L2 F U B D B;y' x';U R' F R2 L;y' U L' U L
F2 D2 B2 U2 R U2 L' R2 U2 B2 U R' F2 L D' F' L B' F';x2;R D F R' F2;U L' U L d' L U' L'
R' U B' L' B R2 F U R' U B2 U' B2 U F2 D L2 D' L2 B2;y x;D' R' U R' F;U' L' U2 L U' L' U L
B2 U B U2 D F' U L' U F2 U2 B' R2 F' L2 U2 F R2 F R2;y' x;r' R2 U' D' R2';U R' U R' F R F' R
B2 R2 D2 R2 D' U' L2 D' L2 F2 U2 F R' F' L2 F' D L2 F L';x' y';R2 D R2' F D;y' U' R' U2 R L' U L
L2 F U2 F' R2 U2 F' D2 L2 F2 D R B D U L D' F L U' L2;y x';D2 B R' U' D' l U' l';y' R' U2 R U' R' U R
D2 B2 D F2 U F2 U F2 L2 F2 U2 B R D2 U' R F' U' B' D' F;x y2;R2' D U' U' R D2' R;d' L' U L U' r B r'
R2 L2 F' U L2 B2 L U R' D' R2 F' D2 R2 D2 R2 F' D2 F' D2 B2;y2;D R' D U R' F2 D2;R U R' L U2 L'
U2 L2 B2 R2 B2 U R2 B2 D' F2 U L' F R' F2 L U2 R U' F2;z y2;R' D F' R2 D;r U' R' U R U r'
D2 F2 L R2 U2 F2 R F2 L' R D2 U' F2 D' B F2 R2 D2 R' B' F;y x;x' U2 l' R' F D R';U' R U2 R' U L U L'
F2 U2 L2 U2 B L2 U2 F R2 U2 F L' B2 R F2 U' F R B' D F;x y';U2' R2' B' R D';d' R' U' R
B2 D B' U2 D' L2 D' L F R2 F2 U2 L2 U2 D' L2 U2 B2 L2 D';y2 x;l' U L2 U2 R';U R U' R'
B' F2 D2 F' R2 U2 L2 R2 F' D2 B2 L D' U' B L' U R' D2 U' L2;D' L R' D R D2';y' L U2 L' U2 L U' L'
F R2 F L2 U2 B2 R2 U2 B2 R2 F' D' U2 L B' R' F2 D R' U2 R2;x' y;L D' F R D';R' U2' R U R' U' R
D F2 L2 U L2 D2 R2 D B2 R2 B D' L F' R2 F L2 U' R F';y x2;R2' F B' D2 R';L U' L' U L U L'
D' R2 U L2 D B2 F2 U B2 R2 U2 B R D F U' L2 U R U' B';y';r B' U' D R' D L';y' U R' U' R U R' U2' R
U2 L2 F2 D2 U2 F2 L D2 R' B2 R U' B F' R U' F' R D' L B2;y';D2 R B' U r U' r';U' U' F R' U' R F'
F2 L2 B2 D2 R2 U L2 F2 U' L2 B2 R F R' B2 D2 U2 F D R' U2;x2 y;D' R U R' F R;U2 L' U L U' L' U' L
F2 L2 U L2 B2 D R2 D' L2 U2 F R B F' L2 B U' R2 U L F;x';D r' U r F' R D2;U2 R' U' R
D2 R' D2 U2 F2 L F2 L' D2 L' B2 U' B2 D' B R2 D R F R2 F2;x;D' F R2 D' R';L' U L R' U R
D B2 L2 U B2 D L2 U' R2 F2 D F' U2 F2 R' U' F2 D F2 L2 R';x l R D' R' D2 F2;U R U R' U' R U R'
D' B2 R2 F2 U' L2 D B2 R2 U2 R2 F' U' R' D' U' R' B2 F' L' D2;x y;r' U' R' F D2 L2;y' U' L' U' L
F2 L2 B2 D2 B2 D R2 U2 R2 F2 D F R D' B2 L' R2 D2 U L' F;x';L F' L' y U L F' L' D';y' R U' R2' U R
B' U D F' L F' L' F D R' F' R2 F2 U2 F D2 F' D2 B' U2 L2;x2 y;R' U' R' F U' D' R2;y L' U L U R' U' R
R B R2 D' L2 U R L U F' U2 F B R2 D2 L2 D2 F B R2;R2 D2' R' D R';U' L U2 L'
U L F' D F' B' U' F R2 L' B2 D2 L2 D' L2 B2 D' F2 R2 D;y x;U R r' D F';L' U' L y' L U2 L'
D' L2 F2 U R2 D' R2 D' L2 D' F2 L R' U R' F' D B' D' U;x2 y;R' U2' F D' R;y' R U' R'
L R' U2 F2 L' U2 R' U2 B2 F2 R F R2 D' U2 R2 U B2 L' R2 U;y' x';U' R2' F D R' F U' R;y U' R U' R' U R U' R'
R2 F' D B U2 B2 U2 L U' R' U2 R2 D L2 F2 D2 F2 U F2 L2;x y;D r R' U' D R D2';y' U' R' U2 R L' U L
F2 L2 U2 F D2 B' F2 U2 B2 R2 F' U F' D2 B2 D L' B2 L' U2;x y;D2' R D' L U' R2';L' U2 L2 U L'
U' F2 L2 D2 B2 D2 B2 R2 D B' F R' D' B' D' L R D' F' L';x2 y';Lw' U x z' L U L2 U';z' U R U' R' U R' U' R
B' F R2 F L U2 B D L U2 R2 B2 L2 B D R2 B D2;y2 x;r U' r' L';U D' R U' R' U D
U' R2 B2 U F2 U F2 L2 B2 R2 B' D F' D' U2 B' F2;z x';L U R2' D' R;U' R U2' R' U R U' R'
U2 F2 B2 D' F2 L B D' F D R' L2 B2 U2 D2 L' U2 D2 F2;z2;r D R D D F;L U L'
D U R2 U' B2 D' F2 D2 R' U B' U' F2 D2 R F2 L' F' U;y2 x';D' L2' U' R' F R D';R' U R
R2 B' R2 D2 B' R2 F L2 B L' U' B2 U F D' F' D' U' L2 D';R U r U' r' D' R' u;U R' U' R
F D2 B2 D2 B' D2 L2 B L2 B L' B R D L' R2 U' L' F' D2 R;y x2;R2' F' r D x' U' D R' D';U' R U R' U U R U' R'
U2 F' D2 B D2 F R' B U2 B' D F' R' B' R F L R';y x;U' L' U' y' L2' U';R U R' U'
F2 D' R2 D L U F' D U' R D2 U L' R2 F L2 B' F' U;y2 x;U2 L2' l U' x' y U;U' R U x' U' R U
L2 F D2 R U R' B U2 F' D' R' B D L2 U' L' B' F';z;F' U' L' x' D2';x L x' U' R U r'
U2 B' F2 U2 B2 D' U2 F' D' B' F' L' B2 F L B R2 F';y2 x;L' U' L' U' R;y' x l' U' R2 U R2' U' R U
L B2 F2 L2 F2 R F' L B U' D' R U' L B2 R2 U' R';x';F2 U R L' B';y' x2' U' R U R U' R U R' U' R U
U' F U L2 U' F' L2 R B2 R L U F' R' F' U' L B2 F U2 D' L2 U2 F' U2;z2;R' D';L U' L'
B2 U F2 D' L2 D R2 D2 R2 B' U2 B' L2 D' L' R2 F2 D' L2 U';x2 y;F R2 D';R' U2 R U' y R U R'
F' D' R' U' D B2 D L2 F2 D F R' B' L U F2 B' L' R2 B' D2 L' F L' F;z2 y;U' L2 D R' D F' D' L U' L' U L U' L';U L' U2 L y' U' L' U L
L' D2 U' B D' R2 B' F2 D' F' D L' D B' F2 L2 B F2 D U' L2 R' U' L2 U2;x2 y2;D' R' F R2 D2 R' D';U R U R' U R U' R'
R2 F R F' R' D U L' F U2 B F2 U' F' U' L' B R2 B U' B2 U B' F2 U;x';D U' R' U2 x' y' U R' F R D';U2 R U2 R' U2 R U' R'
B' L F L D F' R2 B2 R' U2 F2 D2 F2 R2 U' B2 L2 D2 F2 B2;x2;U' r' R' F R D2 x' y';U U' R U' R2' U' R
L2 B2 D' F2 L2 U' F2 D L2 U' F2 L' F R' U R B2 D B2 U';x;U' L U2 R' x' D' R2;U' U' R U' R' y' R' U2' R
U' R2 F2 D' B2 D L2 U B2 R2 F2 L B2 F2 U' L D2 L B' L' B;inspection D' R' D' R' L';U R' U2' R y U' R U R'
B2 D B2 F2 D R2 D' U' B2 R2 U' R' F R2 B' U2 B' U L U' B';inspection U R' y' R' U' r R' U x' D2';y' R' U' R2 U R'
B' U2 L2 B U2 R2 F U2 F U2 F U R' F2 R2 B' U F2 R' D2;y';U' x' R' D R U' L D;y R' U R
B2 D' L2 U' B2 U2 F2 D R2 B2 D' L' U' B' U2 L2 R U2 B F L;x2 y';R' B' u' R;U' R U' R' U R U R'
R2 U2 F2 L F2 D2 L' R' B L U R' B' D2 R D' R D B2 F;z2;R2 y U' R2 z U2;U' R2 U R U' R' U
D2 R2 F2 U2 B' R2 B L2 F' L2 F2 L' D' U2 F2 L' R U F' D' R';y z2;L2 F' L' R';y' R' U R U2 y R' U' R
R2 B2 D F2 D B2 L2 F U2 L' B2 L2 R' F U' R2 D2 U2 F';U r U x' y' x2 y' x R' U R';x' y L U' L' y' R U R'
U L2 U' B2 F2 L F U L2 D2 F D B U' F2 L' D;x2 y;D' R' B' F' L u' L u';L U L' U2 y' L U L'
D2 U F2 D' R F2 D2 B' U2 B R' B' F2 D R2 D2 B;z2;U2 l' L2 U x' y' L D';R' U2 R U2 L U L'
R2 B2 L' D2 U' R' D U R2 U R U B' F2 L B F2 R2;x2;R' D' L U R2 D' R' D;R U' R2' U R
L2 R' U2 L D' U2 F2 U' L2 F' L' B2 U R F' R' D2;z2;F' L2 x' R F R U';l' U R U' y' L U' L'
F2 R' U2 L2 U2 L2 F2 L D2 B' U2 R' D2 F2 U' R2 D2 B2 R';x2;F R' D' R' L;R U R' U2 L U' L'
R2 F' L2 D2 F2 D2 U2 L2 R' F' L2 U' B2 D2 F2 L R' F U';y z';L F' D' U2 L2;z' U2 R U' R' U R U R'
F' R2 U2 R2 F' L2 U2 R2 D R' F U2 R2 U R2 F2 L D' F;z';L' U' l' U' F' U' z' D;U2 R U' R' U2 L' U L
F' U L D2 F R2 F B' L B R2 L2 D2 R2 B L2 F D2 R2;z' x2;R' U L  x' U z' R U' R;y' U R' U R
L U2 R D' R2 U F' R B' R' D' F2 U2 B2 D2 R2 L2 B2 R2;z' x2;U' x' U x2 R L U' r' L' U z';U2 L U' L'
B L2 U B' R D2 R2 L U2 D' L' F2 R2 L' D2 B2 D2 B2 L F2;z' x2;L' U' F' U' R' U' z';R' U' R U' R' U' R U' y' R' U R
B2 D B2 U F2 D2 R2 U' R2 D R2 B' U2 B L D2 B' U' B2 F R;z y2;R F U' z U' R2 x' U' R;z2 U' R U z' U2' R U' R'
U' L2 U' F2 D F2 U F2 U' B2 U2 B' F2 D' R' F' L' B2 U' L' R2;y' x;U' R' F' U z' U' R2 U' x' U z' D2;U2' R U R' U' y z U' R U
D R2 B2 D' B R2 D' R' F L B' D2 F' R2 B2 R2 U2 F' R2;z2 y';D x' R2 U z U' R z2' U' z2' R' U' R;z y R U' R' U' z U R U'
D F2 D2 F' U' F2 U' R' B L2 D R2 B2 R2 U' D' F2 U R2 D;z y2;U F U2' R U' z x U R2;z2 U R U' R U z' U' L'
B L2 F' L2 D2 F2 R2 F' D2 F2 R2 D F' D F L R F L2 F D';z2 y';U' z' U' R z' U R x D;U' R U2' R2 U' R
F' D2 U2 B L2 F' D2 R2 D2 U' F L D' F2 L' D2 B' F2 R;x z;U' D r U' r';y z' U' R' U R U' R U R'
L2 R2 F2 U B2 R2 B2 F R' U' L R B2 U F2 R D F;x' y';R' F' D2 R';U L U L'
L2 B2 D B2 D F2 D R U B' U' L' U F2 U' R2 F2 D2 R';x y';D2 R' B2 r U' r';y' R' U' R
F2 D2 L2 R' F2 D2 L B2 D R U R B2 L2 B' U F U R2;x y2;r D' x' r U' r' U' R';y' R U R' U2 R U' R'
B2 F2 U R2 F2 D U2 F L' D' U F2 L R F U' F' L' D2;U' x' D R' F R;x' y L' U L2 U' L'
B U L' F R B D2 L' D B' D2 R D2 L2 U2 R' F2 R' B2 U2 R';x' y';F R' U D L2';R U' R' y' R U' R2' U' R
R2 B2 D B2 U2 R2 U F2 R2 F2 L B' L2 F' U' B' D F2 L2 D' R';z y2;D r D' R' D R D;L U L'
U2 L B2 R U2 L B2 U2 R U2 R2 U L' D2 R2 D F2 U B' F;z y';D R' D L R u' R D;R U' R' U L U L'
F U2 B L2 B2 L2 D2 L2 F' D2 F R U2 L' B' L2 B' U' B' L' R2;x';U' D R' L2' D L';R U R'
U2 B' D2 L2 B R2 D2 L2 F2 U2 B' R U F L2 B2 D' R U B2 U;y2;R' D x U2 r' D2;y R U R' U R' U' R
F' R2 U2 B' D2 B L2 F' L2 R2 F L' U2 L2 B L B L' U B D2;x' y;D x U r' R U' R D U';R' U2 R2 U R'
R2 L U R' F' D F' R D' L2 U2 F2 L2 U R2 D R2 F2;x2;D' R F' D';R' U R2 U' R'
U L2 R2 U L2 B2 U' R2 D' R' D' B R' D' R' U2 L R2 D' F2;x2 z;U2' F U R' D R;y R' U R
R2 U2 L2 U' L2 R2 D2 F' R' F D' B2 D F' L D' U L2 B;x' y;L' U l u U R';U2' L' U L R U R'
L' D B' L D R2 U2 R' L B' D' F2 U2 L' F2 R U2 L';y x;F D2 R D;y R' U R U' R' U' R
U' R2 B2 D2 R2 B2 U' R2 F2 D F L B' D B' D2 F2 L U2 R;x y';U' R2 D R' r U' r';R U' R' U y' R' U R
R2 U2 B L' B2 D' R F2 R U' R' U' R2 U L2 F2 U' R2 U;x z;D U' F R';U' R' U2' R U R' U' R
F' U' D R F B2 R' U R B2 D2 F R2 L2 F U2 F D2 R2 L2;z y;l U D' L D2';y' U L' U L
D2 L2 F2 L2 U2 F R2 F R2 B' R2 D' L R B2 U F U' F' R2 B;z2 y';z2 y';U' L' U L
U2 D2 R' F' U' L' D B2 U2 F' D2 L U2 B2 U2 B2 R L2 U2 F2;z2 y';U' r U2 l R D L2 D';R U' R'
B' F R2 U2 F R2 B' L2 U2 F' L U' F U' B D B F U2 R;z2 y';F D r D L x' D R' D;y U2' R U' R' L U' L'
D2 F2 L2 R' U2 R2 D2 F2 R F2 U B' U' F' D' U F D' L B' R';x2;D2 U' r x' y r U' r' U' R';U R U' R'
F2 U B2 U' F2 D L2 F2 U B F' U2 R' U L2 F' D L2 U';z2 y;D2 L R' F U R2 D';R U' R' U' L U' L' U L U L'
R2 B' D2 R2 F' L2 F2 U2 L2 B' D2 F' R' B U2 R D F' R B' U' R';y2;D R y' R' F R';U R' F U' F' R
B2 R' F2 L' F2 L F2 L' B2 R U2 R B2 D L' D2 U2 L U2 B' D R';x2;F' R2' D R D R2';y' U' R U' R' U R U R'
F2 U B2 U' F2 R2 U' B2 D B2 L2 U' R D' L R2 F L2 D' U' F' U2;z2 y;F' R' U D R2;U2' R' U' R U2 R' U R
U L2 U L2 U' F2 D' B2 U F2 R2 U F2 U2 R' B2 D' L2 F' U2 F' R2;B' R D' R' D;U' R U' R2' U R
F2 L2 D2 F D2 R2 U2 L2 B2 D2 F R2 B' D2 L' B2 D R D B R2;R' L B' R;U2' L' U L2 U' L'
R' D2 L2 D2 F2 L' B2 L' F2 R2 D2 B2 R' U B2 U' L2 F D L D2 F2;x;U' r' U2 R' F2;U2 L U' L' U2 L U' L'
L U2 F2 R2 F2 L' D2 R D2 L' D2 R' U' L' D F' U2 L' D2 F U2;x2;R' D' R' L u;D' B2 D' B2 U L2 R2 U L2 D2 U' L2 B2 R' B' F2 R F2 L' U' L' D;y2;F2 R U' R y R' D2 R;y U R' U' R
R F2 R' B2 F2 D2 F2 L' F2 L D2 L D2 B D R' U L' F' L' U' R2;y';D R' D2 R';U' L' U L
U' F2 U' F2 D R2 D' R2 B2 F2 R2 D' F' U' L R B' R' D R' D U2;y x';R U D2 F R' D';R U R' y' U R U' R'
B2 D2 R2 D2 U2 B' L2 B2 L2 F D2 R D L B2 U2 R2 B R' F' D R';x;D2 R L' U R' F R u;U2' R U' R2' U' R
D' B2 U' F2 L2 U2 F2 R2 D' L2 F2 U B2 L' D2 B R2 F' L2 R' F' U';y;D' F R L;y' R' U R
D' R2 D F2 L2 U' R2 D2 L2 D F2 U' L2 F' R F2 L2 D B U' F D;x' y';U' D r U' r' L';R U' R' U y' R' U R
R2 D L2 D' L2 U B2 U2   R2 L2 U' L' D' U F D L2 B F' U B D';z y';B' U' R U' x' D' R' U R' D;y U2 R U R'
